name,metal,ox,high_spin,spin_splitting_kcal/mol,energetic_homo_ls_eV,energetic_homo_hs_eV,energetic_lumo_ls_eV,energetic_lumo_hs_eV,energetic_gap_ls_eV,energetic_gap_hs_eV
mn_2_ammonia_ammonia_ammonia_ammonia_pyr_pyr,mn,2,6,-32.9544484242637,-11.6491943570316,-12.9118026685623,-7.83143689781289,-7.52939051294242,3.81775745921872,5.38241215561984
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,mn,2,6,-29.4553196792718,-12.0328748999752,-12.9444563317915,-8.0763393720322,-7.61646694822039,3.956535527943,5.32798938357111
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,mn,2,6,-31.2458798731898,-11.913144801468,-13.3743962309765,-8.16069466870774,-7.26816120710849,3.75245013276024,6.10623502386801
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,mn,2,6,-16.6144220049652,-13.8369897933907,-14.4682939491561,-10.0056266411598,-8.92261347739002,3.83136315223091,5.54568047176604
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_iodide_iodide,mn,2,6,-31.2786583325739,-4.52253235724984,-4.79464621749351,-1.22451237109653,-1.11566682699906,3.29801998615331,3.67897939049445
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,mn,2,6,-34.185480885137,-12.5145164326065,-13.9512776146931,-8.24232882678084,-7.85320600663239,4.27218760582566,6.0980716080607
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_pyr_pyr,mn,2,6,-29.0986844588715,-11.4315032688367,-12.2206334635433,-7.79606209598122,-7.15115224720371,3.63544117285546,5.06948121633962
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,mn,2,6,-9.40749427167075,-15.5866819147576,-16.0601600315815,-12.2342391565555,-10.8110836674811,3.35244275820204,5.24907636410044
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_N#C[O-]_N#C[O-],mn,2,6,-0.120038860106341,-6.49263670541402,-6.77291398146501,-4.16062092312575,-2.91433944320973,2.33201578228827,3.85857453825528
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,mn,2,6,-0.339073300835018,-16.5200324553934,-15.5703550831429,-13.1022823707328,-11.7879724257559,3.41775008466053,3.78238265738705
mn_2_water_water_water_water_ammonia_ammonia,mn,2,6,-43.7999042496746,-13.6710003386421,-14.8002728586533,-8.72941263661701,-8.74846060683407,4.94158770202509,6.05181225181928
mn_2_water_water_water_water_acetonitrile_acetonitrile,mn,2,6,-39.9224919605127,-13.3118100431205,-14.685985037351,-8.58519229068787,-8.36205892528805,4.72661775243259,6.32392611206295
mn_2_water_water_water_water_phosphine_phosphine,mn,2,6,-46.6007892723644,-14.2070646433221,-14.6941484531583,-9.37704362399695,-9.3362265449604,4.83002101932519,5.35792190819791
mn_2_water_water_water_water_hydrogensulfide_hydrogensulfide,mn,2,6,-48.6915774206776,-14.5390435528194,-14.8546956307021,-9.69269570187961,-9.49405258390173,4.84634785093981,5.36064304680035
mn_2_phosphine_phosphine_phosphine_phosphine_ammonia_ammonia,mn,2,6,-32.2390549306975,-13.6220198437982,-14.0601231587906,-9.48316802949198,-9.41241842582863,4.13885181430626,4.64770473296193
mn_2_phosphine_phosphine_phosphine_phosphine_water_water,mn,2,6,-36.4139307441753,-14.0465174657784,-14.0437963271759,-9.48588916809442,-9.66820545445768,4.56062829768395,4.37559087271825
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia_ammonia,mn,2,6,-41.2809637516184,-14.1118247922369,-14.5907451862657,-9.61378268240895,-9.82331035479657,4.4980421098279,4.76743483146914
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,mn,2,6,-37.9488376169572,-13.4696360820618,-13.8587589022102,-9.30901515893604,-9.202890753441,4.16062092312575,4.65586814876924
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,mn,2,6,-46.8466738396317,-14.5880240476633,-14.6587736513266,-10.0410014429915,-9.98929980954521,4.54702260467177,4.66947384178142
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine_phosphine,mn,2,6,-38.2371509235719,-14.2451605837563,-14.3839386524805,-10.0301168885818,-10.0382803043891,4.21504369517449,4.34565834809145
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_pyr_pyr,mn,2,6,-43.5997421563986,-13.1022823707328,-13.4805206364715,-8.82737362630473,-8.69675897338777,4.27490874442809,4.78376166308376
mn_2_pyr_pyr_pyr_pyr_ammonia_ammonia,mn,2,6,-32.9203212587483,-11.1648316857979,-12.3022676216164,-7.42870838465226,-7.18380591043295,3.73612330114562,5.11846171118348
mn_2_pyr_pyr_pyr_pyr_phosphine_phosphine,mn,2,6,-35.3443017520148,-11.7580399011291,-12.3594115322676,-7.88585966986163,-7.4912945725083,3.87218023126746,4.8681169597593
fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,fe,2,5,9.65278810144602,-14.7866671656412,-13.9431141988858,-9.05594926890942,-10.5035950054058,5.73071789673174,3.43951919348002
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_[OH-]_[OH-],fe,3,6,-4.07408850472695,-8.94710372481195,-9.29813060452629,-5.18104789903952,-6.20691715215817,3.76605582577243,3.09121345236812
fe_3_fluoride_fluoride_fluoride_fluoride_ammonia_ammonia,fe,3,6,-6.44526451506169,-0.721101729645732,-1.32247336078425,3.29801998615331,2.62045647414657,4.01912171579904,3.94292983493081
fe_3_iodide_iodide_iodide_iodide_acetonitrile_acetonitrile,fe,3,6,-7.28460800963414,-1.85037424965697,-1.85309538825941,-0.511574057258104,-0.370074849931395,1.33880019239887,1.48302053832801
fe_3_[OH-]_[OH-]_[OH-]_[OH-]_ammonia_ammonia,fe,3,6,-0.173830101665943,-0.239460197014432,-0.16598945474864,3.36332731261179,3.05039637333157,3.60278750962622,3.21638582808021
fe_3_water_water_water_water_pyr_pyr,fe,3,6,-11.3491919421477,-17.7690350739118,-16.8384056718785,-15.5050477566845,-16.318668198813,2.26398731722736,0.519737473065415
mn_2_ammonia_ammonia_ammonia_ammonia_hydrogensulfide_hydrogensulfide,mn,2,6,-39.6582376809161,-13.5594336559422,-14.3540061278537,-8.95254600201682,-8.93349803179977,4.60688765392538,5.42050809605396
mn_2_water_water_water_water_iodide_iodide,mn,2,6,-46.8031819109406,-5.79602522319022,-6.20419601355573,-1.54560672618406,-1.3115888063745,4.25041849700616,4.89260720718123
mn_2_phosphine_phosphine_phosphine_phosphine_acetonitrile_acetonitrile,mn,2,6,-27.1714835124032,-13.1022823707328,-13.3580693993619,-9.48316802949198,-8.84642159652179,3.61911434124084,4.51164780284009
mn_2_phosphine_phosphine_phosphine_phosphine_cyanide_cyanide,mn,2,6,-10.4551158790284,-5.70894878791225,-6.02732200439735,-2.60140850392951,-1.96738320956175,3.10754028398274,4.05993879483559
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_pyr_pyr,co,2,4,-4.74551623711563,-12.7947937086575,-12.6179196994991,-7.91034991728356,-8.58247115208543,4.88444379137392,4.03544854741366
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_iodide_iodide,co,2,4,-8.81152907145783,-6.22052284517035,-6.23957081538741,-3.4231923618654,-3.24631835270701,2.79733048330495,2.9932524626804
co_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,co,3,5,43.5381756956808,-24.6290254906548,-23.2983887140632,-18.4874156649551,-20.2643191723463,6.14160982569969,3.03406954171695
co_3_phosphine_phosphine_phosphine_phosphine_fluoride_fluoride,co,3,5,11.5036412253754,-11.3199365861368,-11.1022454979418,-6.83005789211618,-7.96205155072986,4.4898786940206,3.14019394721198
mn_2_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,mn,2,6,-31.7325342407263,-14.0138638025491,-14.0927768220198,-10.0110689183647,-9.83963718641119,4.00279488418442,4.2531396356086
mn_2_phosphine_phosphine_phosphine_phosphine_pyr_pyr,mn,2,6,-31.4989068160836,-12.5444489572333,-13.2601084096742,-8.75118174543651,-8.6096825381098,3.79326721179679,4.65042587156436
co_2_water_water_water_water_water_acetonitrile,co,2,4,-17.2892485170146,-15.6628737956258,-15.7962095871452,-10.7158438163958,-10.5525755002496,4.94702997922997,5.24363408689557
co_2_phosphine_phosphine_phosphine_phosphine_pyr_ammonia,co,2,4,-5.90072641449839,-13.2084067762279,-13.7145385562811,-9.90222337426724,-10.10630876945,3.30618340196062,3.6082297868311
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_carbonyl,co,3,5,24.4310081992442,-19.9296191242466,-19.5704288287249,-15.3308948861285,-17.3091626501,4.59872423811807,2.26126617862492
co_3_water_water_water_water_water_acetonitrile,co,3,5,6.86131051262435,-21.6602632753963,-21.2793038710552,-17.6220935893802,-19.1677003155643,4.0381696860161,2.1116035554909
co_3_phosphine_phosphine_phosphine_phosphine_[OH-]_acetonitrile,co,3,5,20.0595661727472,-14.0846134062125,-14.106382515032,-10.3566535208742,-11.6083772779951,3.72795988533831,2.49800523703691
cr_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_fluoride,cr,2,5,-44.3674746461408,-6.90080749577953,-7.25999779130118,-4.28035102163297,-3.60006637102379,2.62045647414657,3.65993142027739
cr_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_fluoride,cr,3,4,-23.8011472590736,-15.1866745401994,-15.5213745882991,-10.5770657476715,-9.82058921619414,4.60960879252781,5.70078537210494
fe_2_ammonia_ammonia_ammonia_ammonia_pyr_ammonia,fe,2,5,-8.22639041776183,-13.0342539056719,-12.9635043020086,-7.76612957135441,-8.71580694360483,5.2681243343175,4.24769735840373
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_hydrogensulfide,fe,2,5,-5.52951421193447,-13.3308580133375,-12.9172449457671,-7.51850595853267,-8.83825818071448,5.81235205480484,4.07898676505265
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,fe,2,5,-3.37560482272861,-13.0179270740573,-12.4002286113042,-6.84910586233324,-8.42736625174653,6.16882121172405,3.97286235955762
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_iodide_cyanide,fe,2,5,36.2752293130407,-7.15115224720371,-7.01509531708188,-3.00413701709014,-3.82864201362847,4.14701523011357,3.1864533034534
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_iodide_phosphine,fe,2,5,-18.5715545258953,-9.60017698939677,-9.98657867094278,-5.81235205480484,-6.41916596314823,3.78782493459192,3.56741270779455
fe_3_ammonia_ammonia_ammonia_ammonia_pyr_ammonia,fe,3,6,6.55652125451231,-18.1880904186871,-18.0030529937214,-15.3390583019358,-16.2778511197765,2.84903211675125,1.72520187394489
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,fe,3,6,-0.217818390238201,-18.8683750692963,-19.0343645240449,-14.9200029571606,-15.4996054794796,3.94837211213569,3.5347590445653
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_sulfide,fe,3,6,27.4296394666667,-9.98657867094278,-10.2042697591377,-7.92395561029574,-8.41648169733679,2.06262306064704,1.78778806180093
mn_2_water_water_water_water_ammonia_hydrogensulfide,mn,2,6,-46.9768571432511,-14.0764499904052,-14.7131964233754,-9.14030456558496,-9.11037204095815,4.93614542482022,5.60282438241721
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_N#C[O-]_carbonyl,mn,2,6,-33.9443744260285,-9.96208842352085,-10.362095798079,-6.89536521857466,-6.35385863668975,3.06672320494619,4.0082371613893
mn_2_pyr_pyr_pyr_pyr_acetonitrile_fluoride,mn,2,6,-31.9074274689573,-7.27904576151824,-8.36750120249293,-4.00279488418442,-3.83952656803822,3.27625087733382,4.52797463445471
mn_3_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_N#C[O-]_cyanide,mn,3,5,-48.949681668165,-10.8655064395298,-11.3281000019441,-8.59335570649518,-8.28314590581739,2.27215073303466,3.04495409612669
mn_3_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_[OH-]_cyanide,mn,3,5,-46.8761119404686,-11.053265003098,-11.2573503982807,-8.05184912461027,-7.92939788750061,3.00141587848771,3.32795251078011
mn_3_pyr_pyr_pyr_pyr_acetonitrile_fluoride,mn,3,5,-40.5006718479386,-12.9743888564183,-12.8927546983452,-9.99746322535253,-9.61106154380651,2.97692563106578,3.28169315453869
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride,co,2,4,-9.09254707844933,-8.64505733994147,-8.48451016239771,-4.04905424042585,-4.26130305141591,4.59600309951563,4.2232071109818
co_2_phosphine_phosphine_phosphine_phosphine_iodide_water,co,2,4,-3.80664584953958,-9.0994874865484,-9.4178607030335,-6.5280115072457,-6.69944323919922,2.5714759793027,2.71841746383429
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride,co,3,5,8.63847369302793,-14.6614947899291,-15.6465469640112,-9.99474208675009,-11.9376350488899,4.66675270317898,3.70891191512125
co_3_phosphine_phosphine_phosphine_phosphine_iodide_water,co,3,5,13.2150118572697,-14.0764499904052,-14.2043435047197,-11.1920430718222,-13.0560230144914,2.88440691858293,1.1483204902283
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_iodide_carbonyl,cr,2,5,-40.108279882668,-9.88861768125506,-9.9512038691111,-7.69537996769106,-6.88175952556248,2.193237713564,3.06944434354863
cr_3_ammonia_ammonia_ammonia_ammonia_phosphine_hydrogensulfide,cr,3,4,-26.41105516996,-19.9405036786563,-19.8534272433783,-16.081929140401,-15.9485933488816,3.85857453825528,3.9048338944967
cr_3_ammonia_ammonia_ammonia_ammonia_pyr_hydrogensulfide,cr,3,4,-25.8743734253281,-18.0982928448067,-18.0275432411433,-15.2002802332115,-14.5526492458316,2.89801261159511,3.4748939953117
cr_3_cyanide_cyanide_cyanide_cyanide_carbonyl_hydrogensulfide,cr,3,4,-20.7088851775546,-4.08442904225752,-4.4898786940206,-0.661236680392124,-0.247623612821742,3.4231923618654,4.24225508119885
cr_3_iodide_iodide_iodide_iodide_water_carbonyl,cr,3,4,-24.0248011109525,-2.61501419694169,-2.62045647414657,-0.487083809836174,-0.63946757157263,2.12793038710552,1.98098890257394
cr_3_water_water_water_water_ammonia_hydrogensulfide,cr,3,4,-25.6177268195632,-20.5636444186143,-20.5908558046387,-17.1241252251343,-16.7404446821907,3.43951919348002,3.85041112244797
cr_3_phosphine_phosphine_phosphine_phosphine_[OH-]_phosphine,cr,3,4,-18.1980266877617,-14.7023118689656,-14.4682939491561,-10.9199292115786,-10.7784300042519,3.78238265738705,3.6898639449042
cr_3_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_iodide_carbonyl,cr,3,4,-20.6916437899488,-14.9009549869435,-14.6723793443388,-12.773024599838,-12.1580472756873,2.12793038710552,2.51433206865153
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_carbonyl,fe,2,5,13.1793451600553,-10.5389698072374,-9.83147377060388,-4.72389661383015,-6.17426348892893,5.81507319340728,3.65721028167496
fe_2_ammonia_ammonia_ammonia_ammonia_carbonyl_fluoride,fe,2,5,9.01869373142958,-10.3512112436693,-8.87091184394372,-4.23681280399398,-5.00961616708601,6.11439843967532,3.86129567685771
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_pyr,fe,2,5,-3.62136451571851,-12.6015928678845,-12.1145090580483,-6.59876111090906,-8.23688654957597,6.00283175697541,3.87762250847233
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_carbonyl,fe,2,5,-1.92263060681057,-14.1852955345026,-13.3635116765668,-8.23688654957597,-9.23010213946537,5.94840898492668,4.13340953710138
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_phosphine,fe,2,5,39.2967466667067,-12.1634895528922,-11.5974927235853,-6.93346115900877,-8.1280410054785,5.23002839388338,3.46945171810683
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_[OH-]_pyr,fe,2,5,7.5346106078269,-10.6505364899373,-10.6614210443471,-6.06541794483146,-6.149773241507,4.58511854510588,4.51164780284009
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine_hydrogensulfide,fe,2,5,-14.2761316327263,-15.1104826593311,-14.6478890969169,-9.93487703749648,-10.9961210924468,5.17560562183465,3.65176800447009
fe_3_ammonia_ammonia_ammonia_ammonia_cyanide_carbonyl,fe,3,6,13.4018393744197,-16.1336307738473,-16.212543793318,-12.6315253925113,-13.2410604394571,3.50210538133606,2.97148335386091
fe_3_ammonia_ammonia_ammonia_ammonia_carbonyl_fluoride,fe,3,6,-0.589337633379188,-16.5009844851763,-16.7649349296127,-12.5226798484138,-12.8764278667306,3.97830463676249,3.88850706288208
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_carbonyl,fe,3,6,-3.48714726730311,-19.7282548676663,-19.589476798942,-16.1662844370766,-16.4873787921641,3.56197043058967,3.10209800677787
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_N#C[O-]_water,fe,3,6,7.81198949907395,-17.0234430968441,-16.9989528494222,-14.6995907303632,-14.8438110762923,2.32385236648096,2.15514177312989
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_phosphine,fe,3,6,37.2075662604214,-17.7853619055264,-16.8846650281199,-15.2601452824652,-14.9472143431849,2.52521662306128,1.93745068493495
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_[OH-]_pyr,fe,3,6,11.397586225701,-15.439740430226,-15.0424541942702,-13.3308580133375,-13.5621547945446,2.10888241688846,1.48029939972558
fe_3_phosphine_phosphine_phosphine_phosphine_ammonia_carbonyl,fe,3,6,15.1149868621401,-20.3813281322511,-18.8030677428378,-16.1390730510522,-16.4302348815129,4.24225508119886,2.37283286132482
fe_3_pyr_pyr_pyr_pyr_water_fluoride,fe,3,6,-1.49829263636639,-13.3145311817229,-13.290040934301,-9.4178607030335,-10.3212787190425,3.89667047868939,2.96876221525847
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_phosphine,mn,2,6,-4.84833008775412,-16.0002949823279,-15.5213745882991,-12.6805058873551,-11.29000406151,3.3197890949728,4.23137052678911
mn_2_water_water_water_water_acetonitrile_phosphine,mn,2,6,-43.2546721236961,-13.739028803703,-14.4682939491561,-8.90084436857053,-8.84097931931692,4.8381844351325,5.62731462983914
mn_2_pyr_pyr_pyr_pyr_N#C[O-]_ammonia,mn,2,6,-33.4931833798678,-7.31442056334991,-8.4246451131441,-4.27762988303053,-4.07898676505265,3.03679068031938,4.34565834809145
mn_3_water_water_water_water_acetonitrile_phosphine,mn,3,5,-51.0843421414417,-20.6126249134582,-20.5418753097948,-17.3690276993536,-17.5595074015242,3.24359721410457,2.98236790827065
co_2_ammonia_ammonia_ammonia_ammonia_[OH-]_water,co,2,4,-11.2406038749588,-8.9062866457754,-9.19200619903126,-4.50076324843034,-4.50892666423765,4.40552339734506,4.6830795347936
co_2_ammonia_ammonia_ammonia_ammonia_[OH-]_pyr,co,2,4,-6.85077186749124,-8.81104679469011,-8.77839313146087,-4.38103314992313,-4.55246488187664,4.43001364476699,4.22592824958423
co_2_ammonia_ammonia_ammonia_ammonia_water_carbonyl,co,2,4,-2.84467131598691,-15.2193282034286,-15.2356550350432,-10.0246746113769,-10.6804690145641,5.19465359205171,4.55518602047907
co_2_phosphine_phosphine_phosphine_phosphine_iodide_carbonyl,co,2,4,8.52476941549864,-9.97569411653303,-9.68181114746986,-6.95523026782827,-7.39333358282058,3.02046384870476,2.28847756464929
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_[OH-]_phosphine,co,2,4,-8.07247834544917,-9.82058921619414,-10.2178754521499,-6.31032041905076,-6.33753180507513,3.51026879714337,3.88034364707477
co_3_ammonia_ammonia_ammonia_ammonia_[OH-]_water,co,3,5,14.0611047182537,-15.222049342031,-15.8234209731696,-10.7104015391909,-12.4573725219553,4.51164780284009,3.36604845121423
co_3_ammonia_ammonia_ammonia_ammonia_[OH-]_pyr,co,3,5,18.6667062347995,-14.4247557315171,-14.3295158804318,-9.96753070072572,-11.5512333673439,4.45722503079136,2.77828251308789
co_3_ammonia_ammonia_ammonia_ammonia_water_carbonyl,co,3,5,30.7923093110856,-22.6779691127077,-21.5350908996842,-16.9880682950125,-18.8221157130548,5.68990081769519,2.71297518662941
co_3_phosphine_phosphine_phosphine_phosphine_iodide_carbonyl,co,3,5,28.1489492466061,-14.2968622172025,-14.4519671175414,-11.1811585174125,-13.2519449938668,3.11570369979005,1.2000221236746
cr_2_water_water_water_water_acetonitrile_pyr,cr,2,5,-47.4564725488559,-12.4682570763651,-12.7430920752112,-9.00696877406556,-8.46818333078309,3.46128830229951,4.27490874442809
cr_2_water_water_water_water_carbonyl_phosphine,cr,2,5,-40.6073874895349,-14.7621769182192,-14.2723719697806,-11.2246967350515,-10.2967884716206,3.53748018316774,3.97558349816005
cr_3_ammonia_ammonia_ammonia_ammonia_pyr_phosphine,cr,3,4,-26.2042218349822,-17.9486302216726,-17.8914863110215,-14.9961948380288,-14.2778142469855,2.95243538364385,3.61367206403597
cr_3_cyanide_cyanide_cyanide_cyanide_carbonyl_phosphine,cr,3,4,-20.3921987163265,-3.99191032977467,-4.41096567454993,-0.60681390834339,-0.231296781207122,3.38509642143129,4.17966889334281
cr_3_water_water_water_water_acetonitrile_pyr,cr,3,4,-24.3671928075214,-17.8969285882263,-17.8778806180093,-15.6383835482039,-14.8982338483411,2.25854504002248,2.97964676966821
cr_3_water_water_water_water_carbonyl_phosphine,cr,3,4,-25.201775952458,-21.4126396625746,-21.4344087713941,-17.415287055595,-17.2384130464366,3.99735260697955,4.19599572495743
cr_3_water_water_water_water_sulfide_fluoride,cr,3,4,-15.8232898750497,-5.28173002732968,-5.34159507658329,-2.15786291173232,-2.17691088194938,3.12386711559736,3.16468419463391
cr_3_phosphine_phosphine_phosphine_phosphine_fluoride_phosphine,cr,3,4,-21.6954615337872,-15.3825965195748,-15.4560672618406,-11.2927252001124,-11.1212934681589,4.0898713194624,4.3347737936817
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_iodide_cyanide,fe,2,5,-0.614505595026161,-4.6830795347936,-4.8381844351325,-0.108845544097469,-1.2598871729282,4.57423399069613,3.57829726220429
fe_2_phosphine_phosphine_phosphine_phosphine_acetonitrile_phosphine,fe,2,5,5.77889388140425,-14.3730540980708,-13.5920873191714,-8.77567199285844,-10.062770551811,5.59738210521234,3.52931676736043
fe_2_phosphine_phosphine_phosphine_phosphine_pyr_phosphine,fe,2,5,1.03255824229408,-13.9893735551272,-13.5539913787373,-8.6096825381098,-9.73079164231373,5.3796910170174,3.8231997364236
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_pyr_ammonia,fe,2,5,-18.5413720105091,-14.1635264256831,-14.0247483569589,-9.18928506042882,-9.92943476029161,4.97424136525433,4.09531359666727
fe_2_pyr_pyr_pyr_pyr_acetonitrile_ammonia,fe,2,5,-5.12409910342082,-12.0464805929874,-11.763482178334,-6.82189447630887,-7.71442793790811,5.22458611667851,4.04905424042585
fe_3_phosphine_phosphine_phosphine_phosphine_acetonitrile_phosphine,fe,3,6,11.7600453615042,-19.2112385332033,-18.019379825336,-15.1404151839579,-15.4370192916235,4.07082334924534,2.58236053371245
fe_3_phosphine_phosphine_phosphine_phosphine_pyr_phosphine,fe,3,6,11.1705721235205,-17.7445448264899,-17.4615464118365,-14.6941484531583,-15.178511124392,3.05039637333157,2.28303528744442
mn_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_iodide_phosphine,mn,2,6,-33.3882468529938,-7.86953283824701,-8.11171417386388,-4.97696250385677,-4.45994616939379,2.89257033439024,3.65176800447009
mn_2_phosphine_phosphine_phosphine_phosphine_N#C[O-]_hydrogensulfide,mn,2,6,-30.7059215250409,-9.09676634794597,-9.91310792867699,-5.88038051986576,-5.52119022434411,3.21638582808021,4.39191770433287
mn_2_phosphine_phosphine_phosphine_phosphine_iodide_sulfide,mn,2,6,-25.5085237303939,-0.261229305833926,-0.957840788057727,2.36739058411995,2.38915969293944,2.62861988995388,3.34700048099717
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_pyr_hydrogensulfide,mn,2,6,-42.7274166381602,-13.676442615847,-13.9948158323321,-9.40697614862376,-9.39609159421401,4.26946646722322,4.59872423811806
mn_2_pyr_pyr_pyr_pyr_ammonia_carbonyl,mn,2,6,-19.5691832693131,-12.2478448495677,-12.3975074727017,-8.36205892528805,-7.50217912691805,3.88578592427964,4.89532834578367
mn_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_hydrogensulfide,mn,3,5,-49.0401891793429,-20.1282622422245,-18.555444130016,-16.9907894336149,-16.6805796329371,3.13747280860954,1.8748644970789
mn_3_ammonia_ammonia_ammonia_ammonia_[OH-]_hydrogensulfide,mn,3,5,-33.8945772194139,-15.0669444416921,-15.0152428082458,-11.6247041096097,-11.7281073765023,3.44224033208245,3.28713543174356
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_pyr_fluoride,mn,3,5,-44.8052883825616,-13.5920873191714,-13.5594336559422,-10.6913535689739,-9.97841525513547,2.90073375019755,3.58101840080673
mn_3_water_water_water_water_fluoride_hydrogensulfide,mn,3,5,-51.9896519419925,-16.6452048311054,-17.0642601758807,-13.4124921714106,-13.1866376674084,3.23271265969483,3.87762250847233
mn_3_phosphine_phosphine_phosphine_phosphine_iodide_sulfide,mn,3,5,-29.8390738510374,-4.80280963330082,-5.48309428391,-3.08032889795837,-3.25448176851432,1.72248073534245,2.22861251539568
co_2_carbonyl_carbonyl_carbonyl_carbonyl_water_ammonia,co,2,4,-3.24071337830161,-16.8220788402638,-17.6411415595973,-12.7485343524161,-13.0179270740573,4.07354448784777,4.62321448554
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_cyanide_acetonitrile,co,2,4,3.36106944437404,-10.0518859974013,-10.2450868381743,-6.34025294367757,-6.88448066416491,3.71163305372369,3.36060617400935
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_iodide_ammonia,co,2,4,-7.65337656480106,-9.6545997614455,-9.632830652626,-6.97699937664776,-6.95250912922583,2.67760038479774,2.68032152340017
cr_2_pyr_pyr_pyr_pyr_cyanide_carbonyl,cr,2,5,-26.7432114967418,-8.69948011199021,-8.07361823342976,-5.97289923234861,-5.18104789903952,2.7265808796416,2.89257033439024
cr_3_ammonia_ammonia_ammonia_ammonia_carbonyl_sulfide,cr,3,4,-12.6366561417794,-8.50355813261476,-8.38382803410755,-6.71032779360896,-5.91031304449257,1.7932303390058,2.47351498961498
cr_3_iodide_iodide_iodide_iodide_pyr_ammonia,cr,3,4,-26.4327284058991,-2.21228568378106,-2.27759301023954,-0.0544227720487344,-0.391843958750888,2.15786291173232,1.88574905148865
cr_3_water_water_water_water_N#C[O-]_cyanide,cr,3,4,-26.5175882063043,-10.96618856782,-11.1838796560149,-7.70082224489593,-7.21101729645732,3.26536632292407,3.97286235955762
